feedback_id,created_at,citizen_group_id,lang,dialect_region,topic,sentiment,channel,city,text,split,synthetic
FB-007744,2027-08-26T21:00,CG-02943,en,NA,parks,neutral,chat,Al Narjis,The playground equipment at Tahlia Street needs maintenance,train,True
FB-007745,2027-08-27T00:00,CG-02944,en,NA,roads,positive,web,King Fahd Road,The road leading to Dammam needs urgent maintenance,train,True
FB-007746,2027-08-27T03:00,CG-02945,ar,Gulf,lighting,negative,mobile,الدمام,الشارع مظلم قرب شارع التحلية ونحتاج إصلاح الإنارة,train,True
FB-007747,2027-08-27T06:00,CG-02946,ar,MSA,waste,negative,call_centre,شارع التحلية,نحتاج حاوية إضافية في طريق الملك فهد,train,True
FB-007748,2027-08-27T09:00,CG-02947,ar,MSA,water,negative,chat,شارع التحلية,ضغط المياه منخفض جداً في الدمام,validation,True
FB-007749,2027-08-27T12:00,CG-02948,en,NA,billing,neutral,web,King Fahd Road,Incorrect fees were charged on invoice BYN-2025-007748 — very frustrating 😡,validation,True
FB-007750,2027-08-27T15:00,CG-02949,en,NA,digital_services,positive,mobile,Jeddah,The Water Services app crashes during sign-in <NATIONAL_ID>,test,True
FB-007751,2027-08-27T18:00,CG-02950,ar,Gulf,licensing,negative,call_centre,جدة,لم تتغير حالة الطلب رقم BYN-2025-007750  ,train,True
FB-007752,2027-08-27T21:00,CG-02951,ar,Gulf,parks,negative,chat,الدمام,ألعاب الأطفال في حديقة طريق الملك فهد تحتاج صيانة,train,True
FB-007753,2027-08-28T00:00,CG-02952,ar,Gulf,roads,negative,web,حي العليا,ألطريق المؤدي إلى حي النرجس يحتاج صيانة عاجلة,train,True
FB-007754,2027-08-28T03:00,CG-02953,en,NA,lighting,neutral,mobile,Al Narjis,The street is dark near Tahlia Street and the lighting needs repair,train,True
FB-007755,2027-08-28T06:00,CG-02954,en,NA,waste,positive,call_centre,Dammam,Waste is piling up near Al Narjis and causing a strong smell,train,True
FB-007756,2027-08-28T09:00,CG-02955,ar,Gulf,water,negative,chat,الرياض,يوجد تسرب مياه في حي النرجس والبلاغ رقم BYN-2026-007755,train,True
FB-007757,2027-08-28T12:00,CG-02956,ar,MSA,billing,negative,web,الدمام,دفعت الفاتورة لكن الحالة ما زالت غير مسددة,train,True
FB-007758,2027-08-28T15:00,CG-02957,ar,MSA,digital_services,negative,mobile,حي النرجس,ظهرت رسالة خطأ عند رفع المستند في بوابة المرافق,validation,True
FB-007759,2027-08-28T18:00,CG-02958,en,NA,licensing,neutral,call_centre,Al Yasmin,I need clarification on the documents required for My Licence,validation,True
FB-007760,2027-08-28T21:00,CG-02959,en,NA,parks,positive,chat,Al Yasmin,The path at Al Yasmin is not wheelchair accessible,test,True
FB-007761,2027-08-29T00:00,CG-02960,ar,Gulf,roads,negative,web,الدمام,الأسفلت متضرر قرب حي النرجس والقيادة أصبحت خطرة,train,True
FB-007762,2027-08-29T03:00,CG-02961,ar,Gulf,lighting,negative,mobile,حي النرجس,عمود الإنارة معطل في حي العليا منذ أسبوعين 😡,train,True
FB-007763,2027-08-29T06:00,CG-02962,ar,Gulf,waste,negative,call_centre,حي الياسمين,تراكمت النفايات قرب حي النرجس وتسبب رائحة قوية,train,True
FB-007764,2027-08-29T09:00,CG-02963,en,NA,water,neutral,chat,Tahlia Street,Water pressure is very low in Al Olaya,train,True
FB-007765,2027-08-29T12:00,CG-02964,en,NA,billing,positive,web,Al Narjis,Incorrect fees were charged on invoice BYN-2025-007764,train,True
FB-007766,2027-08-29T15:00,CG-02965,ar,Gulf,digital_services,negative,mobile,الرياض,لا يصل رمز التحقق إلى هاتفي لخدمة مواعيد الصيانة,train,True
FB-007767,2027-08-29T18:00,CG-02966,ar,MSA,licensing,negative,call_centre,الدمام,أحتاج توضيح المستندات المطلوبة لترخيص بوابة المرافق,train,True
FB-007768,2027-08-29T21:00,CG-02967,ar,MSA,parks,negative,chat,شارع التحلية,ألعاب الأطفال في حديقة الرياض تحتاج صيانة,validation,True
FB-007769,2027-08-30T00:00,CG-02968,en,NA,roads,neutral,web,Al Narjis,The road leading to Jeddah needs urgent maintenance,validation,True
FB-007770,2027-08-30T03:00,CG-02969,en,NA,lighting,positive,mobile,Dammam,The walkway lights are not working at King Fahd Road,test,True
FB-007771,2027-08-30T06:00,CG-02970,ar,Gulf,waste,negative,call_centre,الرياض,تراكمت النفايات قرب الدمام وتسبب رائحة قوية <PHONE>,train,True
FB-007772,2027-08-30T09:00,CG-02971,ar,Gulf,water,negative,chat,الدمام,أنقطاع المياه مستمر في جدة منذ الصباح,train,True
FB-007773,2027-08-30T12:00,CG-02972,ar,Gulf,billing,negative,web,الرياض,لووووسمحت تم احتساب رسوم غير صحيحة على الفاتورة رقم BYN-2025-007772,train,True
FB-007774,2027-08-30T15:00,CG-02973,en,NA,digital_services,neutral,mobile,Al Yasmin,An error appears when I upload a document in Maintenance Appointments,train,True
FB-007775,2027-08-30T18:00,CG-02974,en,NA,licensing,positive,call_centre,King Fahd Road,I need clarification on the documents required for Balady — very frustrating 😡,train,True
FB-007776,2027-08-30T21:00,CG-02975,ar,Gulf,parks,negative,chat,الدمام,ألعاب الأطفال في حديقة طريق الملك فهد تحتاج صيانة,train,True
FB-007777,2027-08-31T00:00,CG-02976,ar,MSA,roads,negative,web,حي الياسمين,الأسفلت متضرر قرب حي الياسمين والقيادة أصبحت خطرة,train,True
FB-007778,2027-08-31T03:00,CG-02977,ar,MSA,lighting,negative,mobile,شارع التحلية,إنارة الممر لا تعمل عند الدمام,validation,True
FB-007779,2027-08-31T06:00,CG-02978,en,NA,waste,neutral,call_centre,Al Yasmin,The waste bin at King Fahd Road has not been emptied for 9 days,validation,True
FB-007780,2027-08-31T09:00,CG-02979,en,NA,water,positive,chat,Jeddah,Water pressure is very low in Al Narjis,test,True
FB-007781,2027-08-31T12:00,CG-02980,ar,Gulf,billing,negative,web,جدة,تم احتساب رسوم غير صحيحة على الفاتورة رقم BYN-2025-007780,train,True
FB-007782,2027-08-31T15:00,CG-02981,ar,Gulf,digital_services,negative,mobile,شارع التحلية,ظهرت رسالة خطأ عند رفع المستند في مواعيد الصيانة  ,train,True
FB-007783,2027-08-31T18:00,CG-02982,ar,Gulf,licensing,negative,call_centre,جدة,لم تتغير حالة الطلب رقم BYN-2025-007782,train,True
FB-007784,2027-08-31T21:00,CG-02983,en,NA,parks,neutral,chat,Tahlia Street,Irrigation is not working in Al Narjis park,train,True
FB-007785,2027-09-01T00:00,CG-02984,en,NA,roads,positive,web,Jeddah,Damaged asphalt near Riyadh is making driving unsafe,train,True
FB-007786,2027-09-01T03:00,CG-02985,ar,Gulf,lighting,negative,mobile,حي النرجس,الشارع مظلم قرب جدة ونحتاج إصلاح الإنارة,train,True
FB-007787,2027-09-01T06:00,CG-02986,ar,MSA,waste,negative,call_centre,جدة,نحتاج حاوية إضافية في حي الياسمين,train,True
FB-007788,2027-09-01T09:00,CG-02987,ar,MSA,water,negative,chat,حي النرجس,ضغط المياه منخفض جداً في حي الياسمين 😡,validation,True
FB-007789,2027-09-01T12:00,CG-02988,en,NA,billing,neutral,web,Al Narjis,Incorrect fees were charged on invoice BYN-2025-007788,validation,True
FB-007790,2027-09-01T15:00,CG-02989,en,NA,digital_services,positive,mobile,Jeddah,An error appears when I upload a document in Maintenance Appointments,test,True
FB-007791,2027-09-01T18:00,CG-02990,ar,Gulf,licensing,negative,call_centre,جدة,طلب ترخيص موأعيد الصيانة متوقف عند المراجعة منذ 21 أيام <NATIONAL_ID>,train,True
FB-007792,2027-09-01T21:00,CG-02991,ar,Gulf,parks,negative,chat,الدمام,الري متوقف في حديقة حي العليا,train,True
FB-007793,2027-09-02T00:00,CG-02992,ar,Gulf,roads,negative,web,الرياض,الطريق المؤدي إلى الرياض يحتاج صيانة عاجلة,train,True
FB-007794,2027-09-02T03:00,CG-02993,en,NA,lighting,neutral,mobile,Tahlia Street,The walkway lights are not working at Al Yasmin,train,True
FB-007795,2027-09-02T06:00,CG-02994,en,NA,waste,positive,call_centre,Al Narjis,Waste is piling up near Al Yasmin and causing a strong smell,train,True
FB-007796,2027-09-02T09:00,CG-02995,ar,Gulf,water,negative,chat,حي العليا,انقطاع المياه مستمر في جدة منذ الصباح,train,True
FB-007797,2027-09-02T12:00,CG-02996,ar,MSA,billing,negative,web,الرياض,دفعت الفاتورة لكن الحالة ما زالت غير مسددة,train,True
FB-007798,2027-09-02T15:00,CG-02997,ar,MSA,digital_services,negative,mobile,حي الياسمين,لا يصل رمز التحقق إلى هاتفي لخدمة رخصتي,validation,True
FB-007799,2027-09-02T18:00,CG-02998,en,NA,licensing,neutral,call_centre,Al Olaya,I need clarification on the documents required for Balady,validation,True
FB-007800,2027-09-02T21:00,CG-02999,en,NA,parks,positive,chat,Riyadh,Irrigation is not working in Riyadh park,test,True
FB-007801,2027-09-03T00:00,CG-03000,ar,Gulf,roads,negative,web,حي الياسمين,حفرة في الطريق أمام الرياض منذ 10 أيام 😡,train,True
FB-007802,2027-09-03T03:00,CG-03001,ar,Gulf,lighting,negative,mobile,الرياض,لووووسمحت الشارع مظلم قرب حي العليا ونحتاج إصلاح الإنارة,train,True
FB-007803,2027-09-03T06:00,CG-03002,ar,Gulf,waste,negative,call_centre,حي العليا,نحتاج حاوية إضافية في جدة,train,True
FB-007804,2027-09-03T09:00,CG-03003,en,NA,water,neutral,chat,King Fahd Road,Water pressure is very low in King Fahd Road,train,True
FB-007805,2027-09-03T12:00,CG-03004,en,NA,billing,positive,web,Al Yasmin,I paid the bill but it still shows as unpaid,train,True
FB-007806,2027-09-03T15:00,CG-03005,ar,Gulf,digital_services,negative,mobile,الرياض,لا يصل رمز التحقق إلى هاتفي لخدمة بوابة المرافق,train,True
FB-007807,2027-09-03T18:00,CG-03006,ar,MSA,licensing,negative,call_centre,جدة,طلب ترخيص رخصتي متوقف عند المراجعة منذ 16 أيام,train,True
FB-007808,2027-09-03T21:00,CG-03007,ar,MSA,parks,negative,chat,طريق الملك فهد,ألعاب الأطفال في حديقة الدمام تحتاج صيانة <PHONE>,validation,True
FB-007809,2027-09-04T00:00,CG-03008,en,NA,roads,neutral,web,Al Olaya,There is a pothole near Al Yasmin for 18 days,validation,True
FB-007810,2027-09-04T03:00,CG-03009,en,NA,lighting,positive,mobile,Riyadh,THE STREET IS DARK NEAR AL OLAYA AND THE LIGHTING NEEDS REPAIR,test,True
FB-007811,2027-09-04T06:00,CG-03010,ar,Gulf,waste,negative,call_centre,شارع التحلية,الحاوية ممتلئة في شارع التحلية ولم تُفرغ منذ 20 أيام,train,True
FB-007812,2027-09-04T09:00,CG-03011,ar,Gulf,water,negative,chat,طريق الملك فهد,يوجد تسرب مياه في حي النرجس والبلاغ رقم BYN-2026-007811,train,True
FB-007813,2027-09-04T12:00,CG-03012,ar,Gulf,billing,negative,web,الرياض,تم احتساب رسوم غير صحيحة على الفاتورة رقم BYN-2025-007812  ,train,True
FB-007814,2027-09-04T15:00,CG-03013,en,NA,digital_services,neutral,mobile,Tahlia Street,The Facilities Portal app crashes during sign-in — very frustrating 😡,train,True
FB-007815,2027-09-04T18:00,CG-03014,en,NA,licensing,positive,call_centre,Dammam,My My Licence licence request has been under review for 3 days,train,True
FB-007816,2027-09-04T21:00,CG-03015,ar,Gulf,parks,negative,chat,طريق الملك فهد,الري متوقف في حديقة شارع التحلية,train,True
FB-007817,2027-09-05T00:00,CG-03016,ar,MSA,roads,negative,web,حي الياسمين,الأسفلت متضرر قرب حي الياسمين والقيادة أصبحت خطرة,train,True
FB-007818,2027-09-05T03:00,CG-03017,ar,MSA,lighting,negative,mobile,شارع التحلية,إنارة الممر لا تعمل عند حي النرجس,validation,True
FB-007819,2027-09-05T06:00,CG-03018,en,NA,waste,neutral,call_centre,King Fahd Road,We need an additional waste container at Al Yasmin,validation,True
FB-007820,2027-09-05T09:00,CG-03019,en,NA,water,positive,chat,Riyadh,There is a water leak at King Fahd Road; reference BYN-2026-007819,test,True
FB-007821,2027-09-05T12:00,CG-03020,ar,Gulf,billing,negative,web,طريق الملك فهد,تم احتساب رسوم غير صحيحة على الفاتورة رقم BYN-2025-007820,train,True
FB-007822,2027-09-05T15:00,CG-03021,ar,Gulf,digital_services,negative,mobile,جدة,ظهرت رسالة خطأ عند رفع المستند في مواعيد الصيانة,train,True
FB-007823,2027-09-05T18:00,CG-03022,ar,Gulf,licensing,negative,call_centre,جدة,لم تتغير حالة الطلب رقم BYN-2025-007822,train,True
FB-007824,2027-09-05T21:00,CG-03023,en,NA,parks,neutral,chat,Tahlia Street,Irrigation is not working in King Fahd Road park,train,True
FB-007825,2027-09-06T00:00,CG-03024,en,NA,roads,positive,web,Al Narjis,There is a pothole near King Fahd Road for 13 days,train,True
FB-007826,2027-09-06T03:00,CG-03025,ar,Gulf,lighting,negative,mobile,الرياض,الشارع مظلم قرب حي الياسمين ونحتاج إصلاح الإنارة,train,True
FB-007827,2027-09-06T06:00,CG-03026,ar,MSA,waste,negative,call_centre,حي الياسمين,الحاوية ممتلئة في شارع التحلية ولم تُفرغ منذ 15 أيام 😡,train,True
FB-007828,2027-09-06T09:00,CG-03027,ar,MSA,water,negative,chat,الدمام,انقطاع المياه مستمر في طريق الملك فهد منذ الصباح,validation,True
FB-007829,2027-09-06T12:00,CG-03028,en,NA,billing,neutral,web,Al Yasmin,INCORRECT FEES WERE CHARGED ON INVOICE BYN-2025-007828,validation,True
FB-007830,2027-09-06T15:00,CG-03029,en,NA,digital_services,positive,mobile,Riyadh,An error appears when I upload a document in Maintenance Appointments,test,True
FB-007831,2027-09-06T18:00,CG-03030,ar,Gulf,licensing,negative,call_centre,الرياض,لووووسمحت لم تتغير حالة الطلب رقم BYN-2025-007830,train,True
FB-007832,2027-09-06T21:00,CG-03031,ar,Gulf,parks,negative,chat,شارع التحلية,ألعاب الأطفال في حديقة الدمام تحتاج صيانة <NATIONAL_ID>,train,True
FB-007833,2027-09-07T00:00,CG-03032,ar,Gulf,roads,negative,web,طريق الملك فهد,الأسفلت متضرر قرب حي النرجس والقيادة أصبحت خطرة,train,True
FB-007834,2027-09-07T03:00,CG-03033,en,NA,lighting,neutral,mobile,Al Narjis,The street is dark near Riyadh and the lighting needs repair,train,True
FB-007835,2027-09-07T06:00,CG-03034,en,NA,waste,positive,call_centre,Tahlia Street,The waste bin at Al Narjis has not been emptied for 2 days,train,True
FB-007836,2027-09-07T09:00,CG-03035,ar,Gulf,water,negative,chat,حي النرجس,يوجد تسرب مياه في حي النرجس والبلاغ رقم BYN-2026-007835,train,True
FB-007837,2027-09-07T12:00,CG-03036,ar,MSA,billing,negative,web,حي العليا,دفعت الفاتورة لكن الحالة ما زالت غير مسددة,train,True
FB-007838,2027-09-07T15:00,CG-03037,ar,MSA,digital_services,negative,mobile,الرياض,لا يصل رمز التحقق إلى هاتفي لخدمة رخصتي,validation,True
